PaymentID,CustomerID,AccountID,TransactionID,PaymentType,PaymentAmount,PaymentDateTime,Status,FraudScore,FraudFlag
17372,239,7027,,Electricity,25968.06,2021-04-11 09:06:00,Failed,28,0
16662,2229,7028,,Water,42191.93,2021-12-21 04:37:00,Failed,51,0
19553,2229,7028,25572.0,Bill,31449.74,2022-06-26 21:06:00,Success,23,0
7734,2696,7029,,Broadband,5629.52,2021-10-31 23:49:00,Failed,35,0
19986,6824,7031,14752.0,CreditCard,46342.16,2021-07-09 13:16:00,Failed,8,0
2310,6824,7031,35878.0,LoanEMI,22542.42,2021-11-25 19:07:00,Failed,29,0
10074,4479,7032,,UPI,15655.23,2020-07-11 18:03:00,Failed,18,0
15713,4479,7032,10538.0,UPI,13870.1,2022-08-14 21:53:00,Success,32,0
2903,4479,7032,27116.0,CreditCard,40997.69,2022-12-08 08:42:00,Success,17,0
9008,8892,7033,,Broadband,28553.68,2020-06-23 22:00:00,Failed,7,0
13155,8892,7033,,Water,35428.93,2020-09-01 13:36:00,Success,37,0
9624,8892,7033,,Water,31792.41,2021-12-03 03:03:00,Failed,17,0
13665,5898,7034,20637.0,Bill,49371.82,2021-03-07 16:35:00,Success,32,0
15005,8010,7036,38230.0,CreditCard,8547.91,2022-08-05 21:15:00,Failed,54,0
15732,9177,7037,,UPI,18090.45,2021-08-17 10:13:00,Success,32,0
18756,9177,7037,,Broadband,33100.04,2021-12-05 23:06:00,Success,18,0
7494,9177,7037,45183.0,LoanEMI,8463.16,2022-09-09 07:01:00,Success,27,0
9094,5744,7038,,Broadband,1458.91,2020-11-28 07:53:00,Success,4,0
17388,5744,7038,46769.0,LoanEMI,21735.84,2022-09-17 20:39:00,Failed,72,0
8671,9201,7039,,UPI,18967.16,2021-06-20 15:44:00,Success,21,0
7895,1630,7040,21764.0,UPI,19265.78,2020-04-10 00:03:00,Failed,40,0
14647,1630,7040,18840.0,CreditCard,49238.1,2021-06-06 00:41:00,Failed,23,0
7673,1630,7040,,UPI,15285.4,2022-01-27 11:57:00,Failed,29,0
9872,2481,7041,,Water,35437.81,2020-04-21 09:45:00,Success,31,0
12207,2481,7041,,Electricity,22835.49,2022-01-23 01:06:00,Success,20,0
10107,2481,7041,11001.0,LoanEMI,78401.76,2022-09-14 16:14:00,Failed,23,0
17794,9679,7044,16013.0,LoanEMI,23426.34,2020-06-09 19:03:00,Success,24,0
1819,9679,7044,30223.0,LoanEMI,47721.22,2022-11-29 14:11:00,Failed,33,0
7315,4521,7045,18519.0,UPI,96361.82,2021-07-05 05:51:00,Success,60,0
18886,4521,7045,29113.0,UPI,97640.42,2022-04-16 11:36:00,Success,75,0
5132,3794,7046,,UPI,31858.12,2021-05-18 03:30:00,Success,14,0
3378,3794,7046,5012.0,UPI,64489.38,2022-11-23 18:24:00,Success,28,0
13738,2907,7047,16656.0,UPI,93015.79,2020-10-25 17:30:00,Success,68,0
15154,2907,7047,16656.0,Bill,93015.79,2020-10-27 06:35:00,Failed,87,1
6860,2907,7047,4074.0,UPI,37187.06,2022-12-24 10:27:00,Failed,30,0
8051,368,7049,43945.0,CreditCard,76332.11,2021-12-26 07:29:00,Success,54,0
18692,368,7049,23832.0,UPI,30362.71,2022-07-10 19:56:00,Success,20,0
12457,1770,7050,46344.0,CreditCard,20656.13,2020-03-04 17:18:00,Failed,11,0
16667,1770,7050,,Broadband,4194.65,2020-05-30 14:43:00,Failed,24,0
4247,1770,7050,24620.0,Bill,30931.97,2020-08-20 17:37:00,Failed,22,0
15072,1770,7050,48250.0,Bill,10858.61,2021-04-14 16:20:00,Failed,30,0
14266,2815,7051,34976.0,Bill,71009.1,2020-06-04 05:35:00,Success,51,0
8126,2815,7051,24937.0,Bill,49819.55,2020-08-16 21:02:00,Success,7,0
16401,3601,7053,17487.0,LoanEMI,48227.85,2022-09-17 10:58:00,Success,26,0
12214,6076,7054,,Water,24770.99,2020-11-29 04:37:00,Failed,2,0
1703,6076,7054,14155.0,Bill,80232.72,2022-01-07 22:08:00,Failed,95,1
5824,1783,7055,2965.0,Bill,24522.62,2020-08-13 12:32:00,Failed,49,0
2343,5737,7056,20976.0,UPI,69159.85,2021-02-13 09:04:00,Success,33,0
15902,5737,7056,48134.0,UPI,66085.72,2021-03-09 10:20:00,Success,37,0
13768,4584,7057,,Water,27977.05,2020-04-25 07:18:00,Success,20,0
18247,4584,7057,,Electricity,12481.17,2022-01-03 12:53:00,Failed,34,0
19132,4584,7057,38071.0,Bill,13636.04,2023-03-01 07:26:00,Failed,22,0
8716,5856,7058,25314.0,UPI,95944.14,2020-08-30 15:44:00,Failed,98,1
16084,5856,7058,26227.0,CreditCard,32316.26,2022-05-21 13:44:00,Success,35,0
3730,3687,7059,,Broadband,7773.62,2020-11-05 18:38:00,Failed,15,0
16041,3687,7059,3483.0,UPI,37143.58,2021-05-25 19:06:00,Failed,40,0
7088,3687,7059,10894.0,CreditCard,25712.37,2021-10-08 15:05:00,Success,17,0
13929,4622,7061,15551.0,CreditCard,92835.58,2022-05-18 13:16:00,Failed,65,0
17281,4622,7061,15551.0,LoanEMI,92835.58,2022-05-20 07:32:00,Success,90,1
5464,2010,7062,44668.0,CreditCard,98586.4,2020-09-28 20:50:00,Success,78,0
15264,2010,7062,,Broadband,20547.78,2021-08-12 23:05:00,Failed,26,0
10966,2010,7062,37704.0,LoanEMI,54888.14,2022-08-08 20:53:00,Failed,34,0
12445,3671,7064,42278.0,UPI,26794.59,2021-02-22 20:22:00,Success,42,0
14204,3671,7064,,Electricity,34771.21,2021-10-27 09:07:00,Failed,15,0
78,3671,7064,2935.0,Bill,25324.32,2022-12-13 11:31:00,Failed,41,0
13005,3671,7064,2935.0,LoanEMI,25324.32,2022-12-17 07:44:00,Failed,45,0
5161,830,7065,9755.0,LoanEMI,89718.17,2020-02-29 20:57:00,Failed,100,1
8204,830,7065,9755.0,CreditCard,89718.17,2020-03-03 23:05:00,Success,81,1
11005,830,7065,23814.0,CreditCard,20478.94,2020-09-16 04:34:00,Success,32,0
13912,830,7065,,Electricity,20579.65,2021-06-17 07:39:00,Success,8,0
6956,830,7065,45969.0,UPI,56168.22,2022-03-13 07:16:00,Success,20,0
7414,4066,7066,31158.0,Bill,99516.77,2022-08-27 12:18:00,Success,98,1
17680,4066,7066,31158.0,Bill,99516.77,2022-08-28 18:46:00,Success,90,1
4039,4066,7066,44650.0,Bill,62377.79,2023-02-01 23:55:00,Success,53,0
10029,6782,7067,20220.0,LoanEMI,46233.31,2020-12-16 11:42:00,Failed,42,0
1356,6782,7067,20220.0,CreditCard,46233.31,2020-12-23 00:19:00,Success,10,0
3619,4175,7068,34849.0,LoanEMI,29103.23,2021-07-08 10:46:00,Failed,15,0
13220,4175,7068,37815.0,Bill,96502.65,2022-02-23 03:56:00,Failed,85,1
19586,7341,7069,,Water,3419.44,2021-02-08 22:22:00,Success,13,0
3305,6754,7070,28368.0,LoanEMI,32710.05,2023-02-28 00:55:00,Failed,39,0
6271,6496,7071,,Electricity,2175.95,2020-04-15 15:52:00,Failed,19,0
5855,5736,7072,25640.0,Bill,9614.28,2021-07-16 23:01:00,Success,25,0
8259,593,7073,6755.0,Bill,78701.76,2020-11-20 15:09:00,Success,67,0
7654,593,7073,38767.0,LoanEMI,51112.67,2020-12-21 05:18:00,Success,22,0
13897,593,7073,16242.0,Bill,16977.4,2021-09-10 05:06:00,Success,35,0
18488,6181,7074,,Electricity,3817.53,2020-04-27 13:54:00,Success,31,0
2407,6181,7074,29969.0,UPI,70988.33,2022-02-21 20:22:00,Success,39,0
5912,7719,7078,27284.0,CreditCard,28715.43,2021-07-06 09:10:00,Failed,49,0
18272,7719,7078,9650.0,CreditCard,58242.98,2022-06-03 14:37:00,Failed,22,0
19615,7112,7079,30911.0,Bill,13562.93,2021-08-12 17:53:00,Success,12,0
6032,7112,7079,30911.0,Bill,13562.93,2021-08-13 21:48:00,Failed,16,0
12542,7112,7079,30911.0,CreditCard,13562.93,2021-08-15 05:32:00,Success,43,0
17031,7112,7079,,Water,22500.16,2021-09-13 16:27:00,Success,36,0
18003,7112,7079,45013.0,Bill,39374.67,2021-10-23 13:25:00,Failed,42,0
9820,8012,7081,,Water,24780.46,2021-12-11 17:16:00,Failed,6,0
3064,8022,7083,12973.0,LoanEMI,77792.64,2021-10-05 09:04:00,Failed,31,0
3928,1316,7084,21063.0,LoanEMI,65865.28,2020-08-11 23:41:00,Success,12,0
12449,1316,7084,,Broadband,13628.16,2021-01-07 23:58:00,Success,26,0
17054,5652,7085,14526.0,LoanEMI,34443.13,2020-05-04 03:19:00,Failed,54,0
16874,7449,7087,21333.0,LoanEMI,50890.58,2022-11-24 17:13:00,Failed,29,0
7248,6701,7088,1060.0,CreditCard,11576.44,2021-10-20 09:56:00,Success,21,0
7196,6701,7088,,Broadband,8104.12,2022-02-11 23:49:00,Success,14,0
19125,6701,7088,18428.0,Bill,54376.75,2023-02-21 14:50:00,Failed,34,0
9097,8863,7089,45941.0,Bill,62896.45,2021-07-13 18:42:00,Failed,27,0
13934,8863,7089,23511.0,UPI,47298.94,2022-07-25 22:07:00,Failed,46,0
16940,8834,7091,23582.0,UPI,19616.23,2020-06-15 17:33:00,Success,42,0
17390,8834,7091,,Water,42621.06,2021-07-04 12:06:00,Failed,46,0
1005,8834,7091,2700.0,Bill,30802.51,2022-02-07 01:30:00,Success,26,0
11524,6054,7092,27910.0,UPI,42348.92,2020-05-05 21:33:00,Failed,50,0
15887,6054,7092,,Electricity,20242.48,2021-10-15 01:21:00,Success,39,0
16418,6054,7092,,Broadband,9423.83,2021-12-24 08:50:00,Success,15,0
6224,7679,7093,35914.0,CreditCard,60920.62,2022-08-15 17:16:00,Failed,43,0
16178,771,7094,47842.0,UPI,51637.99,2020-12-19 07:22:00,Failed,38,0
4900,771,7094,47842.0,LoanEMI,51637.99,2020-12-21 00:16:00,Failed,41,0
10536,1481,7095,,Electricity,39302.67,2020-09-24 21:53:00,Success,30,0
6335,1481,7095,43013.0,Bill,36976.25,2021-02-10 16:37:00,Failed,43,0
12305,1481,7095,46954.0,Bill,67676.57,2021-04-02 13:16:00,Failed,41,0
9195,1481,7095,,Water,44782.15,2021-09-10 04:10:00,Failed,50,0
17796,1917,7096,,Electricity,39255.7,2020-05-10 05:49:00,Failed,3,0
15918,1917,7096,16607.0,LoanEMI,88148.5,2020-09-01 23:41:00,Success,89,1
15763,1917,7096,7343.0,UPI,17135.02,2020-12-07 12:34:00,Success,29,0
3857,1917,7096,21927.0,Bill,52232.34,2021-10-26 06:39:00,Success,9,0
8127,5384,7097,13117.0,LoanEMI,69558.43,2021-09-01 06:46:00,Failed,10,0
3897,9534,7098,34747.0,CreditCard,83424.03,2022-04-08 12:20:00,Success,93,1
5253,5052,7100,16109.0,Bill,31955.2,2022-08-18 06:58:00,Failed,56,0
10065,6225,7101,15652.0,UPI,72855.59,2021-04-24 22:44:00,Success,36,0
5131,3436,7102,40829.0,CreditCard,28996.07,2020-02-29 13:47:00,Success,43,0
7731,3436,7102,,Broadband,37919.65,2020-03-23 11:06:00,Failed,34,0
18047,1659,7103,32274.0,Bill,35687.69,2022-11-23 23:26:00,Success,34,0
10028,5117,7104,9497.0,Bill,58566.96,2021-07-29 15:39:00,Failed,20,0
14847,5117,7104,,Broadband,31953.45,2021-12-05 09:27:00,Success,5,0
3114,6576,7105,13261.0,Bill,22342.06,2021-07-28 05:36:00,Failed,12,0
548,6576,7105,13261.0,CreditCard,22342.06,2021-07-29 04:52:00,Success,25,0
6140,262,7106,42333.0,LoanEMI,35059.74,2020-10-08 20:31:00,Failed,10,0
13398,262,7106,24593.0,LoanEMI,29285.32,2020-11-15 13:46:00,Failed,53,0
4106,262,7106,19471.0,Bill,57630.82,2021-12-20 17:25:00,Success,45,0
3204,7132,7107,44134.0,UPI,45596.93,2020-03-23 10:41:00,Failed,16,0
11530,7132,7107,38697.0,UPI,61592.96,2021-10-11 03:52:00,Success,46,0
791,3854,7108,36194.0,CreditCard,47987.45,2020-07-04 18:25:00,Failed,23,0
17571,1263,7110,,Water,20848.01,2020-02-25 23:24:00,Failed,19,0
3461,7659,7113,38503.0,LoanEMI,48774.72,2022-09-03 06:10:00,Success,28,0
15377,8129,7114,23902.0,LoanEMI,44745.32,2021-07-18 19:04:00,Success,53,0
2219,8129,7114,23902.0,Bill,44745.32,2021-07-18 22:37:00,Success,30,0
6897,2606,7115,,Broadband,44140.35,2020-06-10 01:27:00,Success,54,0
9986,2606,7115,,Broadband,32005.12,2021-02-23 05:47:00,Failed,4,0
4839,2606,7115,8363.0,CreditCard,76693.02,2021-03-22 17:21:00,Failed,47,0
10304,2606,7115,35924.0,UPI,90261.42,2021-11-29 09:29:00,Failed,63,0
376,2072,7116,,Electricity,28090.12,2020-06-23 23:02:00,Success,28,0
5345,9182,7117,35132.0,UPI,22990.97,2020-09-14 20:38:00,Failed,29,0
16904,9182,7117,35132.0,UPI,22990.97,2020-09-16 15:58:00,Success,42,0
12218,9182,7117,23925.0,Bill,86517.01,2021-04-26 21:17:00,Success,88,1
17739,9182,7117,23925.0,LoanEMI,86517.01,2021-04-27 02:59:00,Success,82,1
449,9182,7117,14768.0,UPI,15116.45,2021-11-21 04:21:00,Failed,7,0
6618,9182,7117,14768.0,Bill,15116.45,2021-11-21 16:16:00,Success,27,0
7229,9182,7117,36998.0,Bill,76348.61,2022-08-29 16:18:00,Failed,38,0
1327,9182,7117,32779.0,Bill,87231.64,2022-12-14 08:11:00,Success,86,1
18169,7142,7118,40571.0,CreditCard,23010.8,2020-04-29 04:54:00,Success,35,0
8400,1408,7121,,Electricity,15773.63,2021-04-07 22:44:00,Failed,35,0
2944,1408,7121,44633.0,CreditCard,92496.22,2022-02-17 00:21:00,Success,76,0
2086,7431,7122,,Broadband,18333.09,2021-07-13 06:06:00,Success,9,0
4425,7431,7122,40349.0,UPI,96553.32,2022-06-17 09:52:00,Success,82,1
4965,8146,7124,,Water,14209.65,2021-12-13 18:38:00,Failed,34,0
7592,8146,7124,39838.0,Bill,74323.67,2022-02-02 21:22:00,Success,16,0
5303,1672,7125,,Water,9476.25,2021-10-31 22:32:00,Success,34,0
4817,3380,7126,,Electricity,28482.31,2020-04-21 07:54:00,Failed,33,0
6007,3380,7126,23881.0,UPI,47797.71,2020-07-24 11:08:00,Failed,16,0
2732,9340,7127,46948.0,UPI,61938.41,2021-12-16 06:57:00,Success,21,0
6883,9340,7127,22593.0,CreditCard,65424.57,2022-04-14 15:18:00,Failed,26,0
2772,3101,7128,6164.0,LoanEMI,20929.31,2020-12-12 06:54:00,Failed,38,0
3479,3101,7128,6164.0,Bill,20929.31,2020-12-15 02:25:00,Success,18,0
16301,3101,7128,6164.0,LoanEMI,20929.31,2020-12-17 13:48:00,Success,20,0
7053,2979,7131,42060.0,LoanEMI,25983.13,2020-12-20 16:40:00,Failed,36,0
3196,2979,7131,18014.0,UPI,26299.24,2021-07-22 18:39:00,Success,16,0
1794,7232,7132,,Water,27411.72,2020-09-14 18:49:00,Failed,2,0
5067,7232,7132,37405.0,UPI,17683.37,2022-05-29 18:25:00,Success,59,0
7067,7232,7132,37405.0,Bill,17683.37,2022-05-31 12:19:00,Failed,53,0
18394,7232,7132,9425.0,UPI,77134.26,2022-06-08 00:22:00,Success,44,0
10187,2819,7133,,UPI,30803.13,2020-09-20 00:40:00,Failed,19,0
13294,5944,7136,771.0,Bill,69700.75,2021-02-27 19:52:00,Failed,37,0
19128,6325,7137,33407.0,CreditCard,14472.99,2021-08-28 16:56:00,Success,49,0
13998,8330,7138,35713.0,LoanEMI,87165.16,2020-11-23 19:11:00,Success,72,0
2567,4131,7140,,UPI,45365.09,2021-11-17 00:49:00,Failed,43,0
14586,5986,7141,4459.0,CreditCard,78372.26,2020-05-18 17:24:00,Failed,27,0
12900,5986,7141,,Electricity,30716.36,2022-01-10 01:32:00,Failed,27,0
12089,5986,7141,,Electricity,46527.97,2022-01-10 11:42:00,Failed,47,0
3698,5986,7141,,Electricity,34127.74,2022-01-25 01:29:00,Success,36,0
16143,8320,7142,29731.0,UPI,18429.99,2021-01-02 05:35:00,Failed,48,0
13463,8320,7142,,UPI,35538.3,2021-08-20 16:57:00,Failed,23,0
7391,8278,7145,,Electricity,31873.98,2021-06-15 13:45:00,Failed,7,0
12141,8278,7145,,Broadband,648.06,2022-01-06 20:29:00,Failed,14,0
15215,7133,7146,7028.0,CreditCard,4195.84,2020-07-13 17:44:00,Success,35,0
7792,7133,7146,,Electricity,20233.22,2020-11-25 13:04:00,Failed,36,0
10597,8689,7147,39130.0,Bill,75035.94,2021-03-11 21:46:00,Success,14,0
7979,8689,7147,4464.0,CreditCard,96053.7,2022-07-16 06:55:00,Failed,80,0
6989,8689,7147,4464.0,LoanEMI,96053.7,2022-07-18 01:36:00,Failed,92,1
19858,8689,7147,36859.0,UPI,21677.44,2022-11-22 01:26:00,Failed,19,0
19915,5499,7148,286.0,Bill,48145.37,2021-02-11 02:09:00,Failed,12,0
4506,8567,7149,25031.0,CreditCard,48642.7,2022-01-01 22:56:00,Failed,35,0
15454,3593,7151,,UPI,13428.35,2020-06-07 05:24:00,Success,36,0
5849,3593,7151,,Electricity,38216.74,2020-09-03 08:59:00,Success,0,0
6587,3593,7151,14522.0,Bill,24079.93,2021-11-08 21:41:00,Success,14,0
16242,3593,7151,14522.0,LoanEMI,24079.93,2021-11-11 12:47:00,Failed,10,0
8133,3205,7152,,Water,42214.38,2020-04-04 16:33:00,Failed,60,0
11832,3205,7152,46152.0,LoanEMI,2576.09,2020-11-06 16:51:00,Success,19,0
4906,9066,7153,,UPI,3891.73,2021-10-13 13:07:00,Failed,29,0
12497,6658,7154,43463.0,UPI,92661.21,2020-10-31 15:20:00,Success,84,1
16748,6658,7154,43463.0,LoanEMI,92661.21,2020-10-31 18:03:00,Success,66,0
8496,6658,7154,35145.0,CreditCard,39695.01,2021-05-09 02:21:00,Success,43,0
1611,3937,7155,34417.0,CreditCard,82539.21,2021-01-10 08:43:00,Failed,69,0
9437,8098,7156,3624.0,UPI,77015.07,2022-02-17 13:05:00,Failed,47,0
2856,777,7157,28557.0,Bill,28114.74,2021-04-13 12:46:00,Success,31,0
15348,7706,7158,3458.0,Bill,27428.9,2020-06-14 22:23:00,Failed,45,0
6939,7706,7158,29291.0,CreditCard,23855.56,2021-04-05 12:40:00,Success,44,0
17644,7706,7158,,Water,5726.66,2021-06-22 03:04:00,Success,7,0
6410,7706,7158,26883.0,LoanEMI,64850.3,2022-05-10 03:27:00,Failed,61,0
11576,7117,7159,,Broadband,14117.86,2020-11-29 07:04:00,Success,27,0
1299,5828,7161,25453.0,Bill,77289.33,2020-04-06 11:33:00,Failed,51,0
18671,1894,7162,,Electricity,44145.2,2020-06-23 08:39:00,Success,40,0
2793,1366,7164,13946.0,CreditCard,95231.87,2021-12-01 12:24:00,Success,80,0
11937,1366,7164,4051.0,LoanEMI,22167.85,2022-08-16 22:13:00,Failed,62,0
1769,6413,7165,39785.0,CreditCard,56661.54,2020-11-10 17:31:00,Success,31,0
7139,6413,7165,,Water,19248.92,2021-02-22 23:54:00,Failed,31,0
7829,1352,7166,,Broadband,30612.41,2020-07-03 03:05:00,Failed,34,0
13904,1352,7166,,Water,2627.41,2021-09-05 15:37:00,Failed,33,0
2393,772,7167,3239.0,CreditCard,20165.78,2020-09-19 15:03:00,Failed,37,0
2898,772,7167,30615.0,Bill,97701.68,2021-04-10 02:58:00,Success,77,0
14217,5235,7168,44590.0,Bill,22458.74,2022-01-24 20:34:00,Failed,2,0
1144,5235,7168,23930.0,LoanEMI,5690.23,2022-04-16 09:02:00,Failed,22,0
19509,2400,7169,12542.0,UPI,346.58,2020-12-20 10:53:00,Failed,40,0
8447,2400,7169,47652.0,CreditCard,94117.64,2021-05-10 08:52:00,Success,100,1
7230,2400,7169,,UPI,39442.56,2022-01-20 07:40:00,Success,15,0
14767,6194,7170,,Water,46611.28,2020-04-25 12:41:00,Failed,33,0
5242,6194,7170,45843.0,Bill,53507.1,2022-01-27 10:48:00,Success,39,0
13103,6194,7170,45843.0,LoanEMI,53507.1,2022-01-31 07:09:00,Success,51,0
2618,3375,7171,,UPI,29269.52,2020-12-31 19:42:00,Success,39,0
5822,3375,7171,46154.0,CreditCard,16981.53,2022-04-01 21:45:00,Failed,54,0
7582,3375,7171,46154.0,UPI,16981.53,2022-04-02 10:20:00,Failed,54,0
4558,3375,7171,4874.0,Bill,26029.82,2022-07-24 02:11:00,Success,38,0
3184,4536,7172,,UPI,21328.7,2020-06-12 05:34:00,Failed,25,0
12346,4536,7172,,Water,45354.5,2020-08-16 02:14:00,Failed,58,0
10490,4536,7172,,Electricity,13028.38,2020-11-17 06:09:00,Success,25,0
1846,6086,7173,48544.0,LoanEMI,26228.21,2020-08-02 17:27:00,Failed,25,0
16150,6086,7173,37554.0,CreditCard,51378.5,2021-07-03 17:04:00,Success,30,0
18357,6086,7173,27729.0,LoanEMI,68040.83,2021-07-04 06:45:00,Failed,64,0
18088,6086,7173,,Electricity,7139.7,2021-08-18 09:28:00,Failed,19,0
18116,5927,7174,,Broadband,11098.35,2020-03-06 02:56:00,Failed,19,0
10076,5927,7174,10706.0,Bill,4180.67,2020-04-03 23:23:00,Success,49,0
7789,5927,7174,,Electricity,6270.07,2020-07-15 21:54:00,Success,30,0
3801,1455,7175,36986.0,Bill,62835.71,2020-08-10 08:56:00,Failed,39,0
7474,1455,7175,44181.0,CreditCard,17668.7,2022-05-02 11:31:00,Success,38,0
2046,6267,7176,,Broadband,5123.05,2020-03-27 13:45:00,Failed,11,0
3271,6267,7176,5006.0,UPI,86795.19,2020-06-22 18:22:00,Failed,78,0
8886,6267,7176,5006.0,Bill,86795.19,2020-06-23 16:16:00,Failed,69,0
13481,6556,7177,20586.0,CreditCard,60039.72,2020-05-15 09:31:00,Failed,25,0
4591,4802,7178,,Broadband,47822.94,2020-03-08 23:10:00,Success,50,0
4872,4802,7178,,UPI,9618.37,2020-09-07 14:58:00,Success,6,0
17826,5218,7179,344.0,CreditCard,46283.02,2021-08-24 07:38:00,Failed,32,0
18958,8503,7180,25726.0,CreditCard,41558.6,2020-04-27 02:02:00,Failed,22,0
4236,8503,7180,25726.0,LoanEMI,41558.6,2020-04-30 14:06:00,Success,43,0
18996,8503,7180,45103.0,UPI,40085.81,2022-11-08 21:44:00,Failed,12,0
9982,7080,7182,34286.0,CreditCard,19729.22,2020-11-20 19:24:00,Success,19,0
13401,7080,7182,21336.0,LoanEMI,6721.07,2023-01-15 22:53:00,Failed,17,0
10863,7626,7183,29540.0,CreditCard,83168.89,2020-12-21 15:29:00,Success,89,1
8283,7626,7183,49732.0,LoanEMI,17800.33,2021-11-04 21:51:00,Failed,7,0
19886,7077,7184,22484.0,UPI,96968.57,2020-03-24 12:11:00,Success,68,0
13402,7077,7184,,UPI,11479.8,2021-11-17 05:24:00,Failed,15,0
5552,6122,7186,17826.0,UPI,30451.92,2021-03-22 23:18:00,Success,52,0
9180,6122,7186,39540.0,UPI,89317.08,2023-01-11 14:26:00,Failed,84,1
19204,4762,7187,,Broadband,45564.06,2020-07-22 13:10:00,Success,45,0
19297,6629,7188,34180.0,UPI,78575.79,2020-05-24 13:57:00,Failed,13,0
17762,1987,7189,32804.0,UPI,86412.38,2020-09-15 09:34:00,Success,86,1
13333,4055,7190,,UPI,36900.1,2020-11-15 05:25:00,Failed,2,0
15492,4055,7190,,Water,2615.5,2021-09-15 00:45:00,Success,34,0
8910,4200,7191,17972.0,CreditCard,72686.79,2020-09-08 05:46:00,Success,44,0
10045,4200,7191,17972.0,Bill,72686.79,2020-09-10 02:13:00,Failed,18,0
16825,9078,7193,2197.0,LoanEMI,68567.39,2021-09-27 16:17:00,Success,47,0
14093,2952,7194,,UPI,11162.96,2020-09-25 18:24:00,Failed,9,0
56,2952,7194,36168.0,LoanEMI,22674.52,2022-06-16 06:52:00,Success,61,0
7482,8851,7195,7266.0,UPI,17538.91,2020-05-17 18:19:00,Success,18,0
8655,8851,7195,,Broadband,48641.58,2022-02-20 11:01:00,Failed,28,0
15776,2882,7198,,UPI,30057.3,2020-10-29 20:15:00,Failed,21,0
19641,2882,7198,31206.0,LoanEMI,65595.02,2021-12-13 09:45:00,Failed,47,0
10632,2882,7198,31206.0,Bill,65595.02,2021-12-18 03:09:00,Success,44,0
8795,2882,7198,16408.0,Bill,15657.62,2022-04-29 19:57:00,Failed,66,0
8092,2882,7198,31839.0,LoanEMI,54524.13,2022-08-21 16:25:00,Failed,32,0
17902,5702,7199,,UPI,48222.37,2020-07-20 19:28:00,Success,31,0
19588,5702,7199,7035.0,UPI,37569.04,2023-01-09 20:24:00,Failed,38,0
11740,4852,7201,19818.0,Bill,99109.4,2020-04-11 20:20:00,Failed,96,1
11457,4852,7201,37720.0,CreditCard,53066.42,2020-08-19 10:21:00,Success,31,0
15986,4852,7201,10045.0,Bill,93432.22,2021-07-18 02:58:00,Failed,91,1
12120,4852,7201,49616.0,LoanEMI,73452.58,2022-06-21 04:08:00,Failed,49,0
18208,7948,7204,,Broadband,44173.26,2020-07-06 00:56:00,Success,47,0
13666,5009,7206,,Water,22950.81,2020-03-24 16:30:00,Failed,10,0
19227,5009,7206,,Water,32149.48,2020-08-03 13:47:00,Success,35,0
17982,5009,7206,40032.0,LoanEMI,71976.3,2023-02-22 21:10:00,Success,41,0
5763,5009,7206,40032.0,UPI,71976.3,2023-02-26 12:04:00,Success,22,0
15657,53,7207,10100.0,UPI,5335.95,2020-02-21 03:19:00,Failed,55,0
7552,53,7207,17265.0,LoanEMI,99787.5,2022-08-22 19:09:00,Success,100,1
15179,53,7207,2521.0,LoanEMI,25373.41,2022-12-04 06:05:00,Failed,14,0
19062,4230,7208,,UPI,26239.13,2021-03-05 14:46:00,Failed,19,0
776,8449,7211,16937.0,Bill,26505.83,2020-04-22 20:45:00,Failed,28,0
6385,8449,7211,16937.0,UPI,26505.83,2020-04-27 07:14:00,Failed,35,0
5041,3561,7212,1624.0,CreditCard,82488.11,2021-02-06 04:45:00,Failed,78,0
1936,916,7213,28673.0,CreditCard,79288.19,2022-10-06 05:29:00,Failed,38,0
17332,255,7215,,Broadband,33229.69,2021-09-12 13:40:00,Success,10,0
1242,1911,7216,,Broadband,34090.52,2020-12-22 00:32:00,Failed,3,0
3697,1911,7216,,Broadband,21480.58,2021-05-13 01:25:00,Failed,2,0
12593,1911,7216,,Broadband,43520.78,2021-07-27 17:25:00,Success,60,0
16430,1911,7216,,Water,31189.78,2022-01-05 18:05:00,Failed,12,0
13106,1911,7216,16218.0,UPI,31688.27,2022-04-18 16:39:00,Failed,27,0
4478,5995,7218,,Water,14361.6,2021-06-19 00:32:00,Success,35,0
13538,8160,7219,15250.0,UPI,90633.47,2022-04-01 23:42:00,Success,100,1
1588,6197,7222,4245.0,Bill,22401.27,2021-11-18 18:45:00,Success,18,0
11095,5002,7223,,Broadband,33664.46,2021-06-15 12:11:00,Failed,24,0
10361,5002,7223,7245.0,CreditCard,96700.82,2022-07-06 23:08:00,Failed,89,1
2303,4024,7224,,Electricity,220.06,2020-06-11 10:50:00,Failed,18,0
6920,4024,7224,34597.0,CreditCard,3885.49,2021-06-22 05:58:00,Failed,27,0
3090,9915,7227,,Electricity,7679.1,2020-10-14 21:25:00,Success,32,0
1867,9915,7227,,Water,29957.92,2022-03-13 02:42:00,Failed,24,0
13442,8737,7228,,Broadband,1262.43,2021-01-19 03:56:00,Success,27,0
14687,8737,7228,,UPI,5130.3,2021-11-27 21:16:00,Success,2,0
19145,8737,7228,5981.0,CreditCard,25912.54,2022-08-24 00:04:00,Success,23,0
9966,1756,7231,45741.0,LoanEMI,47202.94,2021-01-01 20:00:00,Success,48,0
