PaymentID,LoanID,PaymentDateTime,PaymentAmount,Status
2331,1190,2021-06-15 22:04:00,160863.54,Success
2332,1219,2021-10-22 00:20:00,213010.47,Success
2333,719,2021-05-07 16:33:00,140920.43,Success
2334,562,2021-03-02 08:22:00,479425.37,Success
2335,724,2020-11-11 02:44:00,446764.62,Success
2336,319,2020-09-12 17:48:00,477589.49,Success
2337,2906,2021-09-10 16:08:00,150178.71,Success
2338,1637,2021-06-02 21:27:00,79035.06,Success
2339,1713,2021-03-20 01:43:00,424627.52,Failed
2340,1168,2020-10-17 16:02:00,352224.75,Failed
2341,392,2021-04-30 12:07:00,7931.4,Failed
2342,45,2021-08-07 23:59:00,332730.06,Failed
2343,785,2020-12-04 22:09:00,257488.55,Success
2344,197,2021-03-14 14:45:00,197116.51,Success
2345,56,2020-11-09 20:04:00,36270.77,Failed
2346,1123,2021-05-01 03:50:00,82331.06,Success
2347,417,2020-09-19 12:09:00,228866.48,Success
2348,2529,2021-01-06 00:13:00,275277.27,Success
2349,1684,2020-07-26 23:37:00,276636.23,Success
2350,2658,2021-09-12 05:37:00,136576.99,Success
2351,2775,2020-07-19 12:56:00,488846.79,Success
2352,915,2021-05-11 14:24:00,185761.72,Success
2353,311,2021-06-19 17:40:00,73654.52,Failed
2354,2173,2021-10-24 14:40:00,336829.55,Failed
2355,1163,2020-12-22 08:58:00,286717.79,Failed
2356,1134,2021-04-27 13:57:00,200360.42,Failed
2357,2193,2021-01-20 22:26:00,282326.73,Success
2358,1458,2020-12-10 03:09:00,468020.38,Success
2359,1978,2020-11-03 08:03:00,21595.04,Failed
2360,2522,2021-01-19 16:00:00,480365.91,Success
2361,2671,2020-10-05 03:51:00,188748.19,Failed
2362,2049,2021-11-14 20:26:00,119089.83,Failed
2363,370,2021-05-16 21:39:00,8222.69,Failed
2364,1124,2021-04-09 04:47:00,475205.37,Failed
2365,2176,2021-05-17 01:35:00,212339.96,Success
2366,2651,2021-04-21 12:46:00,74593.98,Success
2367,1708,2021-08-15 13:39:00,369271.04,Failed
2368,2884,2021-03-09 01:42:00,473683.79,Success
2369,2784,2021-04-28 04:44:00,130670.75,Failed
2370,1536,2021-04-06 12:49:00,300008.53,Success
2371,452,2021-06-07 18:04:00,117519.34,Success
2372,2213,2020-04-23 18:44:00,40877.59,Failed
2373,1983,2020-11-02 22:05:00,132238.76,Failed
2374,1046,2020-08-13 13:29:00,6065.64,Success
2375,1347,2021-05-21 13:11:00,329401.78,Success
2376,1150,2021-01-17 21:05:00,273711.87,Failed
2377,1496,2021-05-15 17:18:00,156835.68,Failed
2378,1995,2020-08-31 12:27:00,177123.51,Failed
2379,457,2021-06-13 23:58:00,114658.7,Failed
2380,1159,2021-04-04 08:43:00,232855.74,Failed
2381,1201,2021-04-11 02:36:00,475502.55,Success
2382,2263,2021-01-25 22:51:00,314583.45,Failed
2383,475,2020-06-14 11:47:00,188002.24,Failed
2384,1459,2020-06-21 10:04:00,58575.28,Failed
2385,2127,2020-11-18 01:46:00,449099.55,Failed
2386,706,2021-09-25 03:30:00,41630.4,Failed
2387,2103,2021-02-24 16:39:00,46358.87,Failed
2388,2665,2021-03-14 01:18:00,32667.23,Success
2389,1557,2021-02-05 04:38:00,102094.12,Success
2390,53,2021-04-06 06:51:00,316201.13,Failed
2391,635,2020-12-10 02:40:00,76579.44,Failed
2392,1400,2021-07-30 10:55:00,57812.99,Failed
2393,1119,2021-05-27 00:41:00,125713.97,Success
2394,1301,2021-03-02 10:23:00,377210.74,Failed
2395,2306,2020-10-31 17:12:00,174788.38,Success
2396,1839,2021-01-04 03:06:00,474446.18,Failed
2397,1488,2021-01-11 05:01:00,498992.98,Failed
2398,358,2020-10-19 17:17:00,432330.58,Failed
2399,2222,2020-11-04 01:21:00,316992.38,Success
2400,826,2020-08-25 02:42:00,283807.17,Success
2401,1438,2021-11-24 06:14:00,43475.99,Failed
2402,2127,2020-11-07 20:01:00,277818.8,Failed
2403,826,2021-05-14 17:27:00,5494.94,Success
2404,885,2020-12-07 01:50:00,405131.76,Failed
2405,2147,2021-08-06 03:08:00,421189.9,Success
2406,1612,2021-06-19 10:19:00,194953.41,Failed
2407,871,2021-04-15 05:21:00,177676.92,Failed
2408,1400,2020-12-15 16:03:00,49297.84,Success
2409,1686,2020-12-16 14:43:00,4899.06,Failed
2410,112,2021-01-01 07:59:00,217322.23,Failed
2411,1830,2021-02-18 08:40:00,295247.38,Failed
2412,2289,2021-03-08 23:52:00,25930.15,Failed
2413,548,2021-09-06 03:04:00,61271.05,Success
2414,432,2021-01-26 08:44:00,185941.0,Success
2415,1684,2020-07-06 02:52:00,399252.59,Failed
2416,295,2021-04-10 15:23:00,307600.58,Success
2417,2374,2021-06-26 15:30:00,419274.41,Failed
2418,82,2021-01-04 15:06:00,64486.34,Success
2419,2182,2020-12-20 02:55:00,185161.05,Failed
2420,2433,2021-05-28 19:11:00,291966.52,Success
2421,684,2021-02-03 20:08:00,93215.48,Failed
2422,2580,2021-06-02 13:33:00,165146.69,Failed
2423,1407,2021-10-11 16:51:00,176267.07,Failed
2424,2511,2020-10-08 21:54:00,380848.6,Success
2425,625,2021-02-26 13:52:00,335083.27,Failed
2426,1768,2020-09-24 21:52:00,219443.76,Failed
2427,1065,2021-05-09 11:47:00,453999.23,Failed
2428,2731,2020-07-17 06:02:00,484594.66,Failed
2429,1066,2021-05-14 19:26:00,296129.16,Success
2430,2204,2021-02-01 00:48:00,158640.34,Success
2431,1651,2020-10-22 18:48:00,133896.24,Success
2432,741,2021-02-14 03:19:00,56383.02,Failed
2433,2463,2021-04-10 03:17:00,189844.1,Success
2434,1705,2021-09-23 15:29:00,71828.59,Success
2435,2865,2020-12-30 06:12:00,16241.94,Failed
2436,787,2020-12-09 13:22:00,245444.26,Success
2437,206,2020-10-11 07:45:00,207121.08,Failed
2438,964,2022-01-12 18:05:00,403202.15,Success
2439,2773,2020-06-09 10:47:00,486129.7,Failed
2440,1926,2021-10-13 08:36:00,92922.14,Success
2441,1938,2020-08-16 23:07:00,124469.08,Failed
2442,2779,2021-06-01 14:44:00,325723.49,Success
2443,199,2021-03-29 09:01:00,222047.42,Success
2444,2283,2021-08-16 00:57:00,194832.37,Failed
2445,245,2020-04-14 23:13:00,184168.41,Success
2446,68,2021-08-23 20:27:00,327175.1,Success
2447,1149,2020-12-27 14:04:00,225505.37,Failed
2448,276,2021-01-27 15:36:00,78042.1,Failed
2449,1898,2021-04-16 16:33:00,228882.64,Success
2450,2166,2021-05-22 15:54:00,87245.42,Failed
2451,2683,2020-10-15 21:08:00,255995.4,Success
2452,2372,2021-07-25 00:38:00,155948.61,Success
2453,2419,2021-06-26 15:59:00,234240.45,Success
2454,1249,2021-03-27 05:48:00,484261.01,Success
2455,203,2021-02-11 20:46:00,115888.09,Success
2456,477,2021-02-20 07:27:00,336307.63,Failed
2457,782,2020-06-13 15:20:00,369826.01,Failed
2458,623,2020-12-09 09:33:00,458273.81,Success
2459,154,2021-03-27 01:03:00,291353.71,Failed
2460,1131,2021-09-17 06:33:00,459848.0,Failed
2461,2980,2021-07-19 00:14:00,82990.43,Success
2462,1864,2021-04-11 21:19:00,212559.41,Success
2463,2839,2020-11-04 10:43:00,325393.22,Failed
2464,1744,2020-10-27 22:43:00,63705.56,Success
2465,2404,2021-05-24 01:28:00,192082.04,Failed
2466,496,2020-08-11 06:53:00,400315.59,Failed
2467,2575,2020-11-03 23:00:00,298318.35,Success
2468,1877,2020-07-17 05:14:00,383223.38,Failed
2469,1429,2020-11-18 10:17:00,372110.18,Failed
2470,2112,2021-01-21 05:56:00,219697.43,Success
2471,954,2020-12-19 12:30:00,137679.8,Failed
2472,1311,2021-05-30 08:19:00,32488.56,Success
2473,999,2021-01-29 05:04:00,187045.15,Failed
2474,1062,2021-10-01 02:38:00,386688.17,Success
2475,1920,2020-08-02 08:28:00,81739.26,Failed
2476,1641,2021-03-12 08:04:00,113400.04,Failed
2477,1042,2020-09-30 11:33:00,245352.36,Success
2478,438,2020-11-12 16:12:00,47756.58,Success
2479,1105,2021-05-07 21:22:00,498331.86,Failed
2480,2067,2021-01-29 15:10:00,320017.89,Failed
2481,2550,2021-01-07 00:56:00,457007.47,Success
2482,52,2021-08-01 07:19:00,375595.47,Success
2483,843,2021-10-28 11:40:00,483798.25,Failed
2484,2921,2021-04-24 12:12:00,42974.53,Success
2485,1535,2021-02-03 17:28:00,468467.06,Failed
2486,2755,2020-07-24 19:13:00,336461.32,Success
2487,62,2021-09-13 21:37:00,302037.28,Success
2488,1034,2021-04-26 07:29:00,36059.68,Success
2489,2573,2020-12-08 20:13:00,155016.97,Failed
2490,1599,2021-02-10 17:02:00,387120.96,Success
2491,2183,2021-01-31 14:20:00,22382.38,Success
2492,2078,2021-03-13 10:05:00,464350.84,Success
2493,773,2021-01-25 21:13:00,54851.72,Success
2494,2983,2021-06-06 18:37:00,33604.98,Failed
2495,959,2021-11-15 21:22:00,316458.67,Success
2496,1212,2021-01-14 17:16:00,370370.7,Failed
2497,2131,2021-04-07 06:24:00,221735.89,Failed
2498,598,2021-02-01 16:40:00,148810.03,Failed
2499,114,2021-07-19 11:05:00,135490.93,Failed
2500,2835,2020-06-27 04:22:00,227918.3,Failed
2501,1175,2021-04-10 03:59:00,4432.84,Failed
2502,2361,2021-06-07 12:49:00,407265.4,Success
2503,1389,2020-12-08 12:28:00,265683.45,Success
2504,566,2021-09-24 22:10:00,343489.18,Success
2505,647,2021-01-04 00:14:00,344743.98,Success
2506,89,2020-06-12 03:19:00,351913.36,Success
2507,371,2021-03-04 16:50:00,315411.3,Success
2508,1671,2020-10-18 05:58:00,83186.34,Failed
2509,484,2021-07-31 09:19:00,443033.17,Failed
2510,1584,2021-06-21 19:12:00,59478.7,Failed
2511,2246,2022-01-11 17:37:00,311845.22,Success
2512,2522,2020-08-18 15:14:00,199829.15,Failed
2513,881,2021-04-20 17:32:00,446305.66,Success
2514,1689,2020-08-15 10:02:00,353442.43,Failed
2515,2709,2020-10-25 23:38:00,44026.51,Success
2516,2251,2021-05-14 08:21:00,180265.82,Failed
2517,1197,2020-11-05 15:09:00,283184.93,Success
2518,2037,2021-09-30 11:15:00,279576.13,Failed
2519,2851,2021-04-28 11:00:00,119095.82,Failed
2520,561,2020-07-30 04:28:00,317690.84,Failed
2521,2121,2021-09-08 23:10:00,109283.66,Failed
2522,2049,2021-04-02 12:06:00,59432.22,Success
2523,1811,2021-09-26 15:44:00,372651.85,Failed
2524,1316,2021-05-06 11:57:00,67422.94,Failed
2525,2212,2021-01-14 16:02:00,251291.15,Success
2526,2613,2021-07-07 05:29:00,472090.76,Failed
2527,2200,2021-02-16 04:57:00,61921.05,Success
2528,2339,2021-09-13 22:37:00,467776.51,Failed
2529,909,2021-05-06 08:13:00,384552.32,Success
2530,732,2020-12-22 15:51:00,301981.37,Failed
2531,365,2021-09-27 08:41:00,235185.76,Failed
2532,685,2021-10-24 15:55:00,417580.65,Failed
2533,966,2021-10-27 10:04:00,288444.3,Success
2534,1191,2020-12-19 23:15:00,75982.61,Success
2535,1331,2020-05-03 19:33:00,410833.47,Failed
2536,2007,2020-11-07 20:55:00,74143.41,Success
2537,2713,2020-10-29 11:35:00,419735.16,Success
2538,916,2020-12-08 12:04:00,267133.8,Failed
2539,2025,2020-11-05 00:37:00,99596.9,Success
2540,2499,2021-02-28 19:50:00,495933.28,Failed
2541,2733,2021-02-28 22:54:00,483302.73,Success
2542,82,2020-12-14 00:09:00,491239.77,Failed
2543,211,2021-02-26 18:07:00,413187.56,Success
2544,435,2020-08-31 04:47:00,57256.13,Failed
2545,580,2020-10-11 08:15:00,309897.0,Failed
2546,2783,2021-01-16 01:04:00,126285.19,Success
2547,516,2020-08-06 12:29:00,85828.68,Success
2548,1044,2020-09-18 04:42:00,376485.73,Success
2549,1589,2021-04-10 17:06:00,28799.69,Failed
2550,2176,2021-09-06 11:36:00,63860.64,Success
2551,2021,2021-02-23 12:45:00,380244.63,Success
2552,1312,2021-02-17 15:17:00,258696.37,Success
2553,487,2021-04-26 07:08:00,9524.87,Success
2554,1196,2021-06-19 23:00:00,461674.0,Failed
2555,2293,2020-12-30 02:20:00,285224.39,Success
2556,1789,2021-07-10 08:05:00,487519.5,Failed
2557,1226,2020-05-16 06:49:00,414856.98,Success
2558,2879,2021-02-15 23:38:00,296229.46,Success
2559,2306,2020-05-10 04:06:00,206865.14,Failed
2560,1308,2020-09-12 18:36:00,494715.15,Failed
2561,2066,2021-01-25 04:21:00,204003.0,Failed
2562,2106,2020-08-31 06:36:00,255270.36,Failed
2563,1583,2021-01-03 06:21:00,384482.41,Failed
2564,2035,2021-01-04 06:00:00,202031.02,Success
2565,1470,2021-01-30 23:47:00,350007.39,Success
2566,21,2020-10-27 15:39:00,450703.14,Success
2567,26,2021-03-30 16:17:00,427423.15,Failed
2568,2805,2021-01-15 09:39:00,123950.61,Failed
2569,2652,2021-12-14 06:34:00,324208.75,Failed
2570,371,2021-06-28 18:53:00,4728.96,Success
2571,1725,2021-01-26 11:40:00,488890.14,Failed
2572,2260,2021-05-13 17:52:00,59329.88,Failed
2573,2141,2020-10-12 01:58:00,212513.62,Success
2574,2568,2020-07-14 11:59:00,370494.49,Failed
2575,2379,2020-11-11 18:07:00,312730.89,Failed
2576,1001,2020-06-25 10:06:00,301719.3,Failed
2577,2006,2020-09-24 04:39:00,454015.09,Success
2578,469,2021-12-23 04:34:00,357854.12,Failed
2579,195,2020-10-14 12:38:00,351282.27,Success
2580,609,2021-04-26 12:39:00,408803.44,Failed
2581,2851,2021-08-15 19:12:00,11753.61,Failed
2582,2980,2020-12-18 01:32:00,344260.41,Success
2583,168,2020-11-06 13:22:00,19521.46,Failed
2584,2387,2021-07-28 05:36:00,286741.56,Success
2585,2672,2021-01-20 10:47:00,17045.55,Success
2586,2407,2021-10-07 12:43:00,96811.52,Failed
2587,701,2021-06-30 17:22:00,476333.26,Failed
2588,2921,2021-06-15 17:38:00,438463.07,Success
2589,2914,2021-01-06 19:25:00,53886.11,Failed
2590,2380,2021-01-05 21:02:00,447118.83,Success
2591,287,2020-07-28 08:27:00,126662.54,Success
2592,43,2021-04-10 19:09:00,327843.89,Success
2593,2345,2021-08-21 04:00:00,163974.24,Failed
2594,413,2021-05-25 16:31:00,187948.01,Success
2595,1364,2021-09-08 21:39:00,163671.34,Success
2596,2134,2021-05-09 10:55:00,301884.94,Success
2597,2137,2021-04-07 10:02:00,379358.26,Success
2598,2999,2021-01-28 03:09:00,48338.45,Failed
2599,813,2020-04-25 17:52:00,363547.63,Success
2600,296,2020-07-22 18:25:00,474766.46,Success
2601,1464,2021-10-13 08:52:00,466505.8,Success
2602,221,2020-05-26 01:39:00,308919.83,Failed
2603,1464,2021-06-07 17:56:00,450648.97,Failed
2604,532,2021-08-29 10:42:00,420068.45,Success
2605,2773,2020-11-04 22:51:00,369817.53,Failed
2606,841,2020-11-20 16:34:00,435144.68,Failed
2607,2192,2021-03-21 13:15:00,404237.43,Failed
2608,1222,2020-12-05 21:15:00,205314.68,Success
2609,2249,2020-12-07 23:15:00,240691.03,Failed
2610,404,2020-12-22 04:13:00,313690.94,Failed
2611,1567,2020-05-10 13:09:00,343787.4,Success
2612,1419,2021-09-01 00:48:00,128324.6,Failed
2613,569,2021-07-31 05:16:00,62186.04,Success
2614,1605,2021-07-06 10:20:00,165022.77,Success
2615,336,2020-10-30 09:43:00,421796.24,Failed
2616,876,2021-10-14 08:40:00,100045.77,Failed
2617,329,2020-08-16 20:40:00,398815.32,Success
2618,1035,2021-01-15 06:08:00,491078.69,Success
2619,2056,2020-07-20 03:44:00,226638.87,Success
2620,58,2021-04-30 11:02:00,217954.87,Success
2621,2251,2021-05-01 17:50:00,341898.84,Success
2622,568,2021-03-27 14:21:00,230154.34,Failed
2623,960,2020-10-03 09:21:00,272283.2,Failed
2624,487,2021-12-31 15:36:00,71045.4,Failed
2625,2952,2020-12-22 17:01:00,142149.16,Success
2626,1448,2021-07-13 15:35:00,157907.13,Failed
2627,825,2020-08-26 07:25:00,206740.84,Success
2628,2360,2020-12-22 17:32:00,222144.77,Failed
2629,2118,2021-04-03 07:54:00,238176.89,Failed
2630,641,2020-07-02 04:49:00,369961.21,Failed
2631,989,2020-11-20 17:48:00,139846.78,Success
2632,1735,2021-09-20 13:23:00,55930.24,Failed
2633,1354,2021-01-01 04:16:00,299916.66,Failed
2634,9,2020-10-20 18:33:00,389039.95,Success
2635,2236,2020-08-24 18:44:00,116650.59,Success
2636,1713,2020-07-24 05:22:00,200187.7,Failed
2637,1557,2021-04-05 16:59:00,21245.73,Failed
2638,1968,2021-04-21 16:01:00,404441.62,Failed
2639,2680,2021-07-12 19:22:00,102029.97,Failed
2640,2187,2021-07-08 18:49:00,300463.16,Success
2641,740,2021-02-28 14:29:00,95878.38,Failed
2642,2344,2020-10-06 21:45:00,401971.95,Failed
2643,769,2021-02-18 20:51:00,216446.67,Failed
2644,2874,2021-05-20 21:51:00,166832.55,Failed
2645,519,2020-12-12 20:30:00,414526.75,Success
2646,923,2021-07-02 18:45:00,30675.89,Success
2647,2053,2020-07-21 22:33:00,64932.47,Failed
2648,429,2021-04-09 21:03:00,205943.92,Failed
2649,2371,2021-10-21 14:15:00,307693.48,Failed
2650,541,2021-01-11 18:47:00,350993.53,Failed
2651,2912,2020-08-13 09:11:00,413690.44,Failed
2652,1507,2021-03-15 12:29:00,471056.32,Failed
2653,1934,2021-05-14 09:16:00,392748.57,Success
2654,1081,2021-06-15 01:33:00,287962.06,Failed
2655,1085,2020-10-15 13:00:00,133065.72,Success
2656,643,2020-12-11 13:58:00,343156.96,Success
2657,19,2021-04-21 23:56:00,368114.76,Failed
2658,2115,2021-03-16 17:33:00,464307.04,Success
2659,2057,2020-08-24 19:19:00,327209.48,Failed
2660,451,2020-12-13 06:20:00,400278.79,Failed
2661,2327,2021-05-11 09:43:00,59663.08,Success
2662,1720,2021-01-24 20:38:00,329813.41,Failed
2663,2737,2021-10-04 11:16:00,446622.01,Success
2664,2047,2020-12-22 10:08:00,328416.02,Success
2665,831,2021-07-02 19:49:00,224570.01,Success
2666,273,2020-11-08 23:41:00,232635.19,Failed
2667,2897,2021-03-12 19:50:00,414256.59,Failed
2668,2238,2021-01-17 03:23:00,222832.9,Success
2669,81,2021-05-03 16:15:00,360931.39,Failed
2670,1800,2021-06-05 16:28:00,350217.22,Failed
2671,1580,2021-07-23 20:42:00,455944.44,Failed
2672,115,2021-03-12 21:24:00,316918.05,Success
2673,1174,2021-03-09 21:37:00,48870.42,Success
2674,970,2021-05-11 05:19:00,80379.37,Success
2675,1660,2020-10-03 14:31:00,317022.57,Failed
2676,1938,2021-04-11 19:44:00,83877.02,Success
2677,1894,2021-01-17 19:15:00,300464.16,Success
2678,2501,2020-12-28 14:38:00,13830.36,Success
2679,2248,2021-05-27 21:28:00,168319.15,Failed
2680,439,2021-03-04 18:43:00,325186.2,Success
2681,1292,2020-06-04 04:28:00,138186.07,Failed
2682,1820,2020-06-10 08:01:00,66280.47,Failed
2683,2587,2021-04-16 02:30:00,403773.74,Success
2684,2958,2020-10-25 14:00:00,163836.38,Success
2685,2961,2020-10-03 09:41:00,286680.69,Failed
2686,471,2021-03-31 19:31:00,467392.05,Failed
2687,346,2021-01-13 13:19:00,161259.71,Success
2688,860,2021-01-08 00:41:00,315858.54,Failed
2689,2828,2021-01-20 01:34:00,460715.98,Success
2690,1765,2020-11-22 16:15:00,208463.01,Success
2691,2914,2021-02-25 10:01:00,302739.52,Failed
2692,717,2021-09-13 04:31:00,497254.47,Success
2693,985,2021-05-11 19:18:00,201592.29,Success
2694,2196,2021-11-03 00:28:00,495423.33,Failed
2695,2441,2021-03-20 21:40:00,339167.45,Success
2696,2614,2020-12-26 04:43:00,55920.43,Failed
2697,2857,2021-05-26 20:52:00,204673.76,Failed
2698,2997,2021-07-01 19:24:00,425890.79,Success
2699,1509,2021-02-03 20:28:00,497463.44,Success
2700,158,2021-04-06 18:12:00,467413.62,Failed
2701,2390,2021-12-02 11:34:00,263626.27,Failed
2702,2730,2020-12-30 15:47:00,283623.38,Success
2703,2350,2020-04-11 22:33:00,168995.75,Success
2704,2808,2021-11-13 01:06:00,64795.32,Success
2705,1864,2021-04-01 10:26:00,394804.82,Failed
2706,1406,2021-03-20 22:17:00,53204.91,Failed
2707,870,2021-02-03 12:29:00,84138.79,Success
2708,2866,2021-01-08 08:16:00,485394.26,Failed
2709,615,2020-12-08 21:18:00,196258.88,Success
2710,2883,2021-04-01 09:17:00,248167.78,Failed
2711,1824,2020-11-25 18:43:00,354306.54,Failed
2712,243,2020-12-30 19:50:00,201207.61,Success
2713,2167,2021-08-08 11:27:00,470135.15,Success
2714,2452,2021-04-08 16:38:00,334676.49,Success
2715,1545,2021-10-26 21:58:00,62672.82,Failed
2716,807,2021-06-10 08:47:00,358135.12,Failed
2717,492,2020-10-28 21:45:00,251350.91,Failed
2718,2296,2021-12-03 12:42:00,65880.36,Failed
2719,2036,2021-10-26 17:03:00,241958.97,Success
2720,577,2021-08-12 11:57:00,478524.59,Failed
2721,2359,2020-12-17 10:06:00,475625.15,Success
2722,238,2020-04-25 20:59:00,287294.88,Success
2723,899,2021-01-10 06:49:00,168580.85,Failed
2724,408,2021-09-13 23:32:00,459090.62,Success
2725,2004,2021-06-12 05:56:00,201540.25,Failed
2726,958,2021-07-30 05:59:00,328619.91,Success
2727,1750,2021-04-12 02:04:00,374144.82,Failed
2728,2484,2021-05-20 08:20:00,95555.55,Failed
2729,2485,2020-04-10 01:44:00,9632.36,Failed
2730,1471,2021-09-22 18:43:00,125566.15,Failed
2731,2057,2021-05-31 19:11:00,416448.84,Success
2732,896,2021-07-29 22:41:00,474199.22,Success
2733,1881,2021-04-08 20:56:00,45826.23,Success
2734,2,2021-01-15 10:26:00,19997.79,Success
2735,178,2021-04-01 05:54:00,293650.08,Failed
2736,1812,2021-11-04 06:39:00,358373.06,Success
2737,2285,2021-01-01 20:42:00,326292.23,Success
2738,1499,2021-05-26 02:49:00,361119.72,Success
2739,1864,2021-07-05 13:54:00,43198.4,Success
2740,1510,2020-12-13 04:17:00,156425.67,Success
2741,2133,2021-02-16 19:44:00,201283.09,Failed
2742,1718,2021-05-08 13:16:00,52565.47,Success
2743,305,2021-04-28 19:08:00,256827.72,Failed
2744,2036,2021-07-23 20:27:00,132565.12,Failed
2745,1360,2021-10-07 06:08:00,457777.52,Success
2746,1983,2021-02-14 09:54:00,447613.66,Success
2747,2579,2021-10-09 13:18:00,405123.72,Failed
2748,1230,2021-03-13 08:47:00,2896.83,Success
2749,1336,2021-06-15 21:35:00,464750.5,Failed
2750,1439,2021-12-18 12:09:00,430587.7,Failed
2751,1935,2020-10-09 04:59:00,468733.57,Failed
2752,2006,2020-09-21 16:07:00,120841.4,Success
2753,2058,2020-07-25 17:22:00,314776.37,Success
2754,199,2021-06-19 10:45:00,269906.81,Failed
2755,1500,2020-12-26 00:41:00,12728.8,Success
2756,715,2021-09-09 10:24:00,442644.32,Success
2757,914,2020-04-27 14:54:00,215327.06,Success
2758,894,2021-11-17 20:18:00,316581.51,Failed
2759,2858,2020-07-06 17:56:00,124477.46,Failed
2760,688,2021-05-24 08:26:00,248082.01,Failed
2761,2182,2021-05-12 12:30:00,496628.03,Failed
2762,192,2021-04-10 20:30:00,59030.57,Success
2763,2760,2021-01-27 23:12:00,473402.08,Success
2764,449,2021-10-06 07:21:00,64581.29,Failed
2765,2807,2021-03-29 15:44:00,102201.5,Success
2766,1645,2021-10-29 14:38:00,323365.14,Failed
2767,2260,2020-11-03 13:28:00,170838.91,Success
2768,1478,2020-10-11 22:33:00,359895.53,Failed
2769,443,2021-01-12 23:34:00,143264.72,Success
2770,660,2021-01-05 07:24:00,214067.78,Failed
2771,1631,2020-09-23 02:23:00,431518.78,Success
2772,292,2021-03-13 07:18:00,317337.04,Failed
2773,358,2021-06-01 10:13:00,94955.23,Success
2774,1247,2021-03-18 13:23:00,395584.54,Failed
2775,700,2021-09-17 19:56:00,106499.16,Failed
2776,1840,2020-12-12 16:45:00,176963.05,Success
2777,1251,2021-07-17 01:12:00,473808.15,Failed
2778,364,2020-06-25 14:18:00,48432.0,Success
2779,93,2021-02-24 00:05:00,403337.55,Failed
2780,441,2021-05-15 17:00:00,438674.93,Success
2781,2806,2021-06-26 18:55:00,163632.9,Success
2782,817,2021-01-05 10:26:00,172465.0,Failed
2783,1743,2020-10-13 10:16:00,326223.47,Failed
2784,1450,2021-05-20 06:35:00,210331.15,Success
2785,2452,2021-09-08 02:23:00,121433.37,Success
2786,2467,2020-12-12 09:26:00,454638.37,Failed
2787,1283,2021-09-02 01:41:00,363515.49,Failed
2788,2542,2021-06-01 08:45:00,178034.15,Success
2789,2176,2021-08-12 17:25:00,48402.98,Success
2790,1754,2021-08-22 20:57:00,328096.01,Failed
2791,1969,2020-10-28 08:54:00,201413.78,Failed
2792,2963,2021-01-31 02:30:00,314809.0,Failed
2793,2993,2021-12-11 21:38:00,289795.31,Success
2794,1195,2021-02-02 00:55:00,300138.06,Failed
2795,1744,2020-10-20 14:41:00,247897.2,Success
2796,1802,2021-02-16 20:18:00,76277.9,Success
2797,1012,2021-02-12 04:36:00,284935.14,Success
2798,2612,2020-12-18 14:29:00,385171.87,Success
2799,1718,2021-02-17 16:34:00,25019.04,Success
2800,1306,2021-07-06 02:42:00,276271.37,Success
2801,422,2021-04-13 00:46:00,266641.7,Success
2802,1847,2020-12-21 04:10:00,499892.41,Failed
2803,1561,2021-08-07 07:04:00,494857.75,Failed
2804,285,2021-02-26 02:24:00,282502.7,Success
2805,2035,2021-02-20 15:47:00,290916.4,Failed
2806,998,2021-05-01 20:55:00,197384.93,Failed
2807,209,2020-12-17 22:23:00,75827.04,Failed
2808,1216,2021-08-12 05:49:00,337977.57,Success
2809,1579,2020-12-28 00:18:00,386799.16,Success
2810,818,2020-11-20 12:10:00,281007.47,Success
2811,1191,2020-08-20 02:06:00,219603.91,Success
2812,1856,2021-03-06 21:16:00,265071.31,Failed
2813,81,2021-05-18 04:58:00,278922.96,Success
2814,2425,2021-09-13 06:55:00,108706.17,Success
2815,1416,2022-01-10 11:25:00,178123.39,Failed
2816,2318,2021-03-07 07:44:00,486989.32,Failed
2817,1044,2021-01-26 20:13:00,315682.05,Success
2818,437,2020-11-16 20:23:00,157707.46,Success
2819,702,2021-05-23 09:40:00,291015.23,Success
2820,2162,2020-12-19 04:39:00,52780.06,Failed
2821,1484,2020-11-18 10:44:00,70659.08,Success
2822,51,2020-08-14 15:21:00,142878.19,Failed
2823,375,2021-03-10 20:47:00,47404.03,Failed
2824,1411,2021-04-20 22:39:00,437253.61,Failed
2825,1376,2021-01-09 19:33:00,347780.21,Failed
2826,1094,2021-05-31 03:32:00,499905.51,Failed
2827,1513,2021-08-18 22:32:00,149221.59,Success
2828,1461,2020-11-27 04:43:00,190458.8,Failed
2829,1077,2021-02-17 04:59:00,446841.66,Failed
2830,2035,2021-03-10 21:18:00,366614.82,Success
2831,223,2021-05-13 14:28:00,342454.04,Failed
2832,109,2021-03-12 02:30:00,462042.31,Success
2833,860,2020-09-22 17:00:00,242928.54,Success
2834,1754,2021-06-24 02:44:00,440497.29,Success
2835,2617,2020-11-11 06:59:00,484359.1,Success
2836,38,2021-04-20 22:51:00,145485.16,Failed
2837,2512,2021-02-13 19:18:00,317177.09,Success
2838,2220,2020-05-08 08:34:00,49835.52,Failed
2839,2550,2021-01-11 13:17:00,365597.24,Failed
2840,2344,2020-12-01 16:30:00,162976.53,Success
2841,2118,2021-04-12 14:08:00,28064.6,Failed
2842,2834,2020-12-29 19:30:00,245377.69,Success
2843,908,2021-02-11 17:23:00,153388.22,Failed
